row_index,disease_cohort,source_file,entity1,entity2,Relation,PMID,reason,entity2_status,entity1_status
1222,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,multiple sphingolipids,disease_phenotype_positive,40869913,unresolved_entity2,C0037900,
1223,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,β-amyloid peptide,disease_protein,40869913,unresolved_entity2,C5979866,
1227,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1002/prot.26180,duplicate_literature_row,,
1230,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1007/s12031-021-01907-6,duplicate_literature_row,,
1234,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.3390/life11101007,duplicate_literature_row,,
1235,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1007/s10072-021-05757-3,duplicate_literature_row,,
1236,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,slowly progressive cerebellar ataxia,disease_phenotype_positive,10.1007/s10072-021-05757-3,unresolved_entity2,C1846368,
1238,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.5546/aap.2022.eng.e25,duplicate_literature_row,,
1242,Tay-Sachs,20260521-Tay-Sachs_final.csv,Sandhoff disease,HEXB,disease_protein,10.1016/j.ibneur.2022.01.004,duplicate_literature_row,,
1243,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1016/j.ibneur.2022.01.004,duplicate_literature_row,,
1244,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.3389/fmolb.2022.892248,duplicate_literature_row,,
1245,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,neurodegeneration,disease_phenotype_positive,10.3389/fmolb.2022.892248,duplicate_literature_row,,
1247,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.3390/ijms231810672,duplicate_literature_row,,
1248,Tay-Sachs,20260521-Tay-Sachs_final.csv,Sandhoff disease,HEXB,disease_protein,10.3390/ijms231810672,duplicate_literature_row,,
1251,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.5334/tohm.726,duplicate_literature_row,,
1252,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1186/s13023-023-02637-1,duplicate_literature_row,,
1253,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1371/journal.pone.0280650,duplicate_literature_row,,
1254,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,neurodegeneration,disease_phenotype_positive,10.1371/journal.pone.0280650,duplicate_literature_row,,
1255,Tay-Sachs,20260521-Tay-Sachs_final.csv,miglustat,glycosphingolipid synthesis,drug_bioprocess,10.1111/ene.15871,unsupported_relation:drug_bioprocess,,
1256,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.3390/jpm13081222,duplicate_literature_row,,
1258,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,early death,disease_phenotype_positive,10.3390/jpm13081222,unresolved_entity2,C1271991,
1259,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1111/ene.16069,duplicate_literature_row,,
1260,Tay-Sachs,20260521-Tay-Sachs_final.csv,Gemfibrozil,improved behavior,drug_effect,10.3390/cells12242791,unresolved_entity2,C4063022,
1261,Tay-Sachs,20260521-Tay-Sachs_final.csv,Sandhoff disease,HEXB,disease_protein,10.1016/j.omtm.2023.101168,duplicate_literature_row,,
1262,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1016/j.omtm.2023.101168,duplicate_literature_row,,
1263,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1016/j.ymgme.2024.108140,duplicate_literature_row,,
1264,Tay-Sachs,20260521-Tay-Sachs_final.csv,lithium,autophagy inducer,drug_bioprocess,10.1016/j.ymgme.2024.108140,unsupported_relation:drug_bioprocess,,
1266,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1016/j.isci.2024.109413,duplicate_literature_row,,
1268,Tay-Sachs,20260521-Tay-Sachs_final.csv,rare genetic disease,Tay-Sachs disease,disease_disease,10.1186/s13023-024-03300-z,unresolved_entity1,,C0037277|C5681510
1269,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1038/s41439-024-00300-0,duplicate_literature_row,,
1270,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,neurodegeneration,disease_phenotype_positive,10.1007/s11033-025-10380-y,duplicate_literature_row,,
1275,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1007/s12031-025-02395-8,duplicate_literature_row,,
1276,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,neurodegeneration,disease_phenotype_positive,10.1007/s12031-025-02395-8,duplicate_literature_row,,
1279,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,64_40819571(article 64),duplicate_literature_row,,
1282,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1242/bio.062045,duplicate_literature_row,,
1283,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,neurodegeneration,disease_phenotype_positive,10.1242/bio.062045,duplicate_literature_row,,
1284,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,seizures,disease_phenotype_positive,10.1016/j.nbd.2025.107099,duplicate_literature_row,,
1286,Tay-Sachs,20260521-Tay-Sachs_final.csv,Tay-Sachs disease,HEXA,disease_protein,10.1016/j.gim.2025.101615,duplicate_literature_row,,
1287,Tay-Sachs,20260521-Tay-Sachs_final.csv,Sandhoff disease,HEXB,disease_protein,10.1016/j.gim.2025.101615,duplicate_literature_row,,
1296,Tay-Sachs,Tay-Sachs_additional_relations_v2.csv,Tay-Sachs disease,impaired autophagic flux,disease_bioprocess,10.1371/journal.pone.0280650,unknown_relation:disease_bioprocess,,
1298,Tay-Sachs,Tay-Sachs_additional_relations_v2.csv,Tay-Sachs disease,impaired autophagic flux,drug_bioprocess,10.1016/j.ymgme.2024.108140,unsupported_relation:drug_bioprocess,,
1304,Tay-Sachs,Tay-Sachs_additional_relations_v2.csv,prime editing,protein translation readthrough of stop codons,drug_bioprocess,10.1038/s41586-025-09732-2,unsupported_relation:drug_bioprocess,,
