disease_cohort,path_id,anchor_disease_id,anchor_disease_name,anchor_disease_source,path_length,end_node_id,end_node_type,end_node_name,end_node_source,path_node_names,path_node_types,path_relations,novel_edge_count,literature_edge_count
Canavan,57f6205063168a5d,10079_16781_16207,Canavan disease,MONDO_grouped,2,17200_5754,disease,hypertrophic osteoarthropathy,MONDO_grouped,Canavan disease (disease) > Topiramate (drug) > hypertrophic osteoarthropathy (disease),disease > drug > disease,side effect > indication,2,1
Canavan,925b4c99c90a71a4,10079_16781_16207,Canavan disease,MONDO_grouped,2,7079,disease,alcohol dependence,MONDO,Canavan disease (disease) > Topiramate (drug) > alcohol dependence (disease),disease > drug > disease,side effect > off-label use,2,1
Canavan,510e9efaaf0b41bc,10079_16781_16207,Canavan disease,MONDO_grouped,2,5638_4985_3327_5618_6626_2279_1011919_1012630_3585_1616,disease,anxiety disorder,MONDO_grouped,Canavan disease (disease) > Topiramate (drug) > anxiety disorder (disease),disease > drug > disease,side effect > indication,2,1
Canavan,2fa8a536bdead088,10079_16781_16207,Canavan disease,MONDO_grouped,2,100431,disease,migraine without aura,MONDO,Canavan disease (disease) > Topiramate (drug) > migraine without aura (disease),disease > drug > disease,side effect > indication,2,1
Canavan,b153616a8ad1d85f,10079_16781_16207,Canavan disease,MONDO_grouped,2,5027,disease,epilepsy,MONDO,Canavan disease (disease) > Topiramate (drug) > epilepsy (disease),disease > drug > disease,side effect > indication,2,1
Canavan,687350451a7b53d8,10079_16781_16207,Canavan disease,MONDO_grouped,2,8114_16864,disease,obsessive-compulsive disorder,MONDO_grouped,Canavan disease (disease) > Topiramate (drug) > obsessive-compulsive disorder (disease),disease > drug > disease,side effect > indication,2,1
Canavan,0ac07c34dde3a1ba,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15959,drug,Tripamide,DrugBank,Canavan disease (disease) > Topiramate (drug) > Tripamide (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,4dc0a70fbbae20aa,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00527,drug,Cinchocaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Cinchocaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,19361ba947f20530,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB01086,drug,Benzocaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Benzocaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,8fad66db1135f53b,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB01161,drug,Chloroprocaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Chloroprocaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,766ac59aa960d1e3,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB09009,drug,Articaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Articaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,f45340a29a3dbd91,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB09085,drug,Tetracaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Tetracaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,a8cf7e5b7a50f35d,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00750,drug,Prilocaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Prilocaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,695e60b75fe62bd5,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00892,drug,Oxybuprocaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Oxybuprocaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,e97ab554a4c9215c,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB09345,drug,Pramocaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Pramocaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,ba187cd14954c0f0,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB16021,drug,Levosulpiride,DrugBank,Canavan disease (disease) > Topiramate (drug) > Levosulpiride (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,160f949f684325a4,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB04552,drug,Niflumic acid,DrugBank,Canavan disease (disease) > Topiramate (drug) > Niflumic acid (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,2e1ca3d82547bfb0,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15861,drug,Buthiazide,DrugBank,Canavan disease (disease) > Topiramate (drug) > Buthiazide (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,889df8722f2f6c4c,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB05154,drug,Pretomanid,DrugBank,Canavan disease (disease) > Topiramate (drug) > Pretomanid (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,acb83858fef067d1,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11886,drug,Infigratinib,DrugBank,Canavan disease (disease) > Topiramate (drug) > Infigratinib (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,d5caa0b5f28fb15a,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB01120,drug,Gliclazide,DrugBank,Canavan disease (disease) > Topiramate (drug) > Gliclazide (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,7b8483daf46f2d87,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB08864,drug,Rilpivirine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Rilpivirine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,578c2d74baa2d7d3,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB12235,drug,Estetrol,DrugBank,Canavan disease (disease) > Topiramate (drug) > Estetrol (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,c61047a698a0c081,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15463,drug,Belzutifan,DrugBank,Canavan disease (disease) > Topiramate (drug) > Belzutifan (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,5dd6cddbf67de32a,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB12265,drug,Fexinidazole,DrugBank,Canavan disease (disease) > Topiramate (drug) > Fexinidazole (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,0371be4cca4bec05,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB13913,drug,Belladonna,DrugBank,Canavan disease (disease) > Topiramate (drug) > Belladonna (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,b522f080f0cd0d50,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15119,drug,Ropeginterferon alfa-2b,DrugBank,Canavan disease (disease) > Topiramate (drug) > Ropeginterferon alfa-2b (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,be540a479fa94ef8,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15031,drug,Daridorexant,DrugBank,Canavan disease (disease) > Topiramate (drug) > Daridorexant (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,75ab5e9de12c8a99,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB14973,drug,Abrocitinib,DrugBank,Canavan disease (disease) > Topiramate (drug) > Abrocitinib (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,858d55b80c9a36a2,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB14921,drug,Mavacamten,DrugBank,Canavan disease (disease) > Topiramate (drug) > Mavacamten (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,74d4eb0c44725c04,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00619,drug,Imatinib,DrugBank,Canavan disease (disease) > Topiramate (drug) > Imatinib (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,5a0c28d1484c9e52,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB04951,drug,Pirfenidone,DrugBank,Canavan disease (disease) > Topiramate (drug) > Pirfenidone (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,dd0b0fb6f2175b5f,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB16165,drug,Finerenone,DrugBank,Canavan disease (disease) > Topiramate (drug) > Finerenone (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,d5e3ed5754552c27,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00807,drug,Proparacaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Proparacaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,4321f17d88a54c06,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB03255,drug,Phenol,DrugBank,Canavan disease (disease) > Topiramate (drug) > Phenol (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,85d8c7c5a5a55ed5,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB06774,drug,Capsaicin,DrugBank,Canavan disease (disease) > Topiramate (drug) > Capsaicin (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,c8a3271edb101721,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB08987,drug,Etidocaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Etidocaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,29b0f365cefd6c92,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB09342,drug,Propoxycaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Propoxycaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,0312daca140c5a57,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11148,drug,Butamben,DrugBank,Canavan disease (disease) > Topiramate (drug) > Butamben (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,e0dec22b128a02a8,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11502,drug,Butacaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Butacaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,3e01ee1d36fc9419,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB12532,drug,Oxetacaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Oxetacaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,b8294c07d97854ea,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB13259,drug,Ethyl chloride,DrugBank,Canavan disease (disease) > Topiramate (drug) > Ethyl chloride (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,71c5cd2c2db8cf3e,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB13328,drug,Butanilicaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Butanilicaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,d647724a3063d676,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB13578,drug,Metabutethamine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Metabutethamine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,5ff9309164f2f99c,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB13683,drug,Quinisocaine,DrugBank,Canavan disease (disease) > Topiramate (drug) > Quinisocaine (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,740f76390b894cfe,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB05087,drug,Ganaxolone,DrugBank,Canavan disease (disease) > Topiramate (drug) > Ganaxolone (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,5eabde4bca769e78,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB12543,drug,Samidorphan,DrugBank,Canavan disease (disease) > Topiramate (drug) > Samidorphan (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,06ec1ccdc03e733b,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB06742,drug,Ambroxol,DrugBank,Canavan disease (disease) > Topiramate (drug) > Ambroxol (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,7126c0fca32ff467,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15490,drug,Zuranolone,DrugBank,Canavan disease (disease) > Topiramate (drug) > Zuranolone (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,396f375c18af740d,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB18002,drug,Lomifylline,DrugBank,Canavan disease (disease) > Topiramate (drug) > Lomifylline (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,90780ff4e9180cee,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11718,drug,Encorafenib,DrugBank,Canavan disease (disease) > Topiramate (drug) > Encorafenib (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,c6220816e2ba37b5,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11967,drug,Binimetinib,DrugBank,Canavan disease (disease) > Topiramate (drug) > Binimetinib (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,354aa2ebd7be7476,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11679,drug,Fruquintinib,DrugBank,Canavan disease (disease) > Topiramate (drug) > Fruquintinib (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,77081072ca03cbae,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB12005,drug,Nirogacestat,DrugBank,Canavan disease (disease) > Topiramate (drug) > Nirogacestat (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,2d198acf829fdd16,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15775,drug,Algestone acetophenide,DrugBank,Canavan disease (disease) > Topiramate (drug) > Algestone acetophenide (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,1ec22163ea2dfd04,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15903,drug,Chlormadinone acetate,DrugBank,Canavan disease (disease) > Topiramate (drug) > Chlormadinone acetate (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,9a1e0cef11ebc3df,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB17048,drug,Plumbagin,DrugBank,Canavan disease (disease) > Topiramate (drug) > Plumbagin (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,57bd4d347603cec6,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB18000,drug,Algestone,DrugBank,Canavan disease (disease) > Topiramate (drug) > Algestone (drug),disease > drug > drug,side effect > synergistic interaction,2,1
Canavan,ac2d111053912272,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00346,drug,Alfuzosin,DrugBank,Canavan disease (disease) > Primidone (drug) > Alfuzosin (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,6baf6a68fb7de6ba,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00224,drug,Indinavir,DrugBank,Canavan disease (disease) > Clobazam (drug) > Indinavir (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,7aef44dcc039c9ed,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00298,drug,Dapiprazole,DrugBank,Canavan disease (disease) > Clobazam (drug) > Dapiprazole (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,ea6a7ebd2985393e,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB01086,drug,Benzocaine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Benzocaine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,95769a72f43781c4,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00527,drug,Cinchocaine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Cinchocaine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,53c21394a1c60084,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB01161,drug,Chloroprocaine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Chloroprocaine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,218671d1b2e581f5,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB09009,drug,Articaine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Articaine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,ca6fa706e3f465c9,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB09085,drug,Tetracaine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Tetracaine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,36270f3e89616334,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00750,drug,Prilocaine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Prilocaine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,2f39b4f73d171719,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00892,drug,Oxybuprocaine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Oxybuprocaine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,891b284c6c9486d2,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB09345,drug,Pramocaine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Pramocaine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,5dd225c4aea15fa4,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB16021,drug,Levosulpiride,DrugBank,Canavan disease (disease) > Clobazam (drug) > Levosulpiride (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,afdc86330d0b4c25,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15822,drug,Pralsetinib,DrugBank,Canavan disease (disease) > Clobazam (drug) > Pralsetinib (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,4c98cd6a6b9f4c08,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB06419,drug,Cethromycin,DrugBank,Canavan disease (disease) > Clobazam (drug) > Cethromycin (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,fc922eca4b52ffcb,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11693,drug,Voclosporin,DrugBank,Canavan disease (disease) > Clobazam (drug) > Voclosporin (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,54246373d5d3f499,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB14989,drug,Umbralisib,DrugBank,Canavan disease (disease) > Clobazam (drug) > Umbralisib (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,193e41939a40041a,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB08995,drug,Diosmin,DrugBank,Canavan disease (disease) > Clobazam (drug) > Diosmin (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,2cee24ef62cbc137,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00360,drug,Sapropterin,DrugBank,Canavan disease (disease) > Clobazam (drug) > Sapropterin (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,54ffb376d4ac9fd2,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB05667,drug,Levoketoconazole,DrugBank,Canavan disease (disease) > Clobazam (drug) > Levoketoconazole (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,2ad21738d0518946,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB16703,drug,Belumosudil,DrugBank,Canavan disease (disease) > Clobazam (drug) > Belumosudil (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,55d25e5a4b02deed,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB04552,drug,Niflumic acid,DrugBank,Canavan disease (disease) > Clobazam (drug) > Niflumic acid (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,96a375adb2c4cba8,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15861,drug,Buthiazide,DrugBank,Canavan disease (disease) > Clobazam (drug) > Buthiazide (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,b8cd897ac3a4f559,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15959,drug,Tripamide,DrugBank,Canavan disease (disease) > Clobazam (drug) > Tripamide (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,ca081e319f4334ba,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB05154,drug,Pretomanid,DrugBank,Canavan disease (disease) > Clobazam (drug) > Pretomanid (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,4a0ea08ff0d13e3c,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11886,drug,Infigratinib,DrugBank,Canavan disease (disease) > Clobazam (drug) > Infigratinib (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,080dafbe5e6e515b,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15093,drug,Somapacitan,DrugBank,Canavan disease (disease) > Clobazam (drug) > Somapacitan (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,0e2fe4f3d7fb5e42,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB01120,drug,Gliclazide,DrugBank,Canavan disease (disease) > Clobazam (drug) > Gliclazide (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,78d2fb21b526d4d3,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15982,drug,Berotralstat,DrugBank,Canavan disease (disease) > Clobazam (drug) > Berotralstat (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,5a68d3f04bf95816,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15719,drug,Belantamab mafodotin,DrugBank,Canavan disease (disease) > Clobazam (drug) > Belantamab mafodotin (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,3066a8f5dfc99bcc,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11853,drug,Relugolix,DrugBank,Canavan disease (disease) > Clobazam (drug) > Relugolix (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,1e683ce58dee7fa5,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15442,drug,Trilaciclib,DrugBank,Canavan disease (disease) > Clobazam (drug) > Trilaciclib (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,f7ef9de1561bddc8,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB06237,drug,Avanafil,DrugBank,Canavan disease (disease) > Clobazam (drug) > Avanafil (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,c621872587e0823f,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB16222,drug,Loncastuximab tesirine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Loncastuximab tesirine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,b7beeecb96d9532f,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15762,drug,Satralizumab,DrugBank,Canavan disease (disease) > Clobazam (drug) > Satralizumab (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,d195b2187e3e0dc2,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15133,drug,Tepotinib,DrugBank,Canavan disease (disease) > Clobazam (drug) > Tepotinib (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,0ec619c15ca87b6c,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11800,drug,Tivozanib,DrugBank,Canavan disease (disease) > Clobazam (drug) > Tivozanib (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,4802325c4611b40e,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB12235,drug,Estetrol,DrugBank,Canavan disease (disease) > Clobazam (drug) > Estetrol (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,f7536b1982d018a9,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15569,drug,Sotorasib,DrugBank,Canavan disease (disease) > Clobazam (drug) > Sotorasib (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,2afe92924a089739,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB01087,drug,Primaquine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Primaquine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,84835ceb71322ed5,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB09227,drug,Barnidipine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Barnidipine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,0f112d94a8abc8cb,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB09231,drug,Benidipine,DrugBank,Canavan disease (disease) > Clobazam (drug) > Benidipine (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,f79fa4703a741c1b,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB14019,drug,Fosnetupitant,DrugBank,Canavan disease (disease) > Clobazam (drug) > Fosnetupitant (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,2aaada593701eac8,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB01264,drug,Darunavir,DrugBank,Canavan disease (disease) > Clobazam (drug) > Darunavir (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,541c847f7ffc148a,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB01406,drug,Danazol,DrugBank,Canavan disease (disease) > Clobazam (drug) > Danazol (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,13b8497db2eb7f85,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB00976,drug,Telithromycin,DrugBank,Canavan disease (disease) > Clobazam (drug) > Telithromycin (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,2eb3febc62d7251c,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB02520,drug,Ditiocarb,DrugBank,Canavan disease (disease) > Clobazam (drug) > Ditiocarb (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,104e88d29fd529b2,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB08873,drug,Boceprevir,DrugBank,Canavan disease (disease) > Clobazam (drug) > Boceprevir (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,0902ea3a2321821b,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB09101,drug,Elvitegravir,DrugBank,Canavan disease (disease) > Clobazam (drug) > Elvitegravir (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,f5050a83636657c7,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11779,drug,Danoprevir,DrugBank,Canavan disease (disease) > Clobazam (drug) > Danoprevir (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,e881ce472a0e1d0d,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB13179,drug,Troleandomycin,DrugBank,Canavan disease (disease) > Clobazam (drug) > Troleandomycin (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,681e673106100d36,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15463,drug,Belzutifan,DrugBank,Canavan disease (disease) > Clobazam (drug) > Belzutifan (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,5048a6316ff195dc,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB12265,drug,Fexinidazole,DrugBank,Canavan disease (disease) > Clobazam (drug) > Fexinidazole (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,bf62cef9dc560a9b,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB11672,drug,Curcumin,DrugBank,Canavan disease (disease) > Clobazam (drug) > Curcumin (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,7c3d7a26fecb169e,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB08931,drug,Riociguat,DrugBank,Canavan disease (disease) > Clobazam (drug) > Riociguat (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,9e55443ac25a4453,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB12597,drug,Asciminib,DrugBank,Canavan disease (disease) > Clobazam (drug) > Asciminib (drug),disease > drug > drug,indication > synergistic interaction,2,1
Canavan,81477475b64f3f7a,10079_16781_16207,Canavan disease,MONDO_grouped,2,DB15119,drug,Ropeginterferon alfa-2b,DrugBank,Canavan disease (disease) > Clobazam (drug) > Ropeginterferon alfa-2b (drug),disease > drug > drug,indication > synergistic interaction,2,1
