disease_cohort,path_id,anchor_disease_id,anchor_disease_name,anchor_disease_source,path_length,end_node_id,end_node_type,end_node_name,end_node_source,path_node_names,path_node_types,path_relations,novel_edge_count,literature_edge_count
Batten,d1719792978a52af,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,2344,effect/phenotype,Progressive neurologic deterioration,HPO,infantile neuronal ceroid lipofuscinosis (disease) > CLN3 (gene/protein) > Progressive neurologic deterioration (effect/phenotype),disease > gene/protein > effect/phenotype,associated with > associated with,2,1
Batten,4a733f7ee5d05438,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,19262,disease,juvenile neuronal ceroid lipofuscinosis,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > CLN3 (gene/protein) > juvenile neuronal ceroid lipofuscinosis (disease),disease > gene/protein > disease,associated with > associated with,2,1
Batten,434688967f9820c9,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,44351,biological_process,macropinocytosis,GO,infantile neuronal ceroid lipofuscinosis (disease) > CLN3 (gene/protein) > macropinocytosis (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Batten,f5b7292579b63094,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,8606_7256_20588_800183,disease,hepatocellular carcinoma,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > CLN3 (gene/protein) > hepatocellular carcinoma (disease),disease > gene/protein > disease,associated with > associated with,2,1
Batten,c2def0d557c76dde,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,36335,biological_process,intestinal stem cell homeostasis,GO,infantile neuronal ceroid lipofuscinosis (disease) > CLN3 (gene/protein) > intestinal stem cell homeostasis (biological_process),disease > gene/protein > biological_process,associated with > interacts with,2,1
Batten,e292fd59bceb0bf7,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,10577,gene/protein,NPC2,NCBI,infantile neuronal ceroid lipofuscinosis (disease) > CLN3 (gene/protein) > NPC2 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Batten,adb68b1a82d2c1a4,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,396,effect/phenotype,Overfolded helix,HPO,infantile neuronal ceroid lipofuscinosis (disease) > PPT1 (gene/protein) > Overfolded helix (effect/phenotype),disease > gene/protein > effect/phenotype,associated with > associated with,2,1
Batten,39598ffc4a9ee9fa,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,33569,effect/phenotype,Extreme axis deviation,HPO,infantile neuronal ceroid lipofuscinosis (disease) > PPT1 (gene/protein) > Extreme axis deviation (effect/phenotype),disease > gene/protein > effect/phenotype,associated with > associated with,2,1
Batten,d9bccb1395f0dcbd,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,5968,effect/phenotype,Temperature instability,HPO,infantile neuronal ceroid lipofuscinosis (disease) > PPT1 (gene/protein) > Temperature instability (effect/phenotype),disease > gene/protein > effect/phenotype,associated with > associated with,2,1
Batten,b597482c14edabd9,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,33666,effect/phenotype,Diminished physical functioning,HPO,infantile neuronal ceroid lipofuscinosis (disease) > PPT1 (gene/protein) > Diminished physical functioning (effect/phenotype),disease > gene/protein > effect/phenotype,associated with > associated with,2,1
Batten,20a5171fa9d918b8,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,4864,gene/protein,NPC1,NCBI,infantile neuronal ceroid lipofuscinosis (disease) > PPT1 (gene/protein) > NPC1 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Batten,e2d6b083a5403ac2,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,57519,gene/protein,STARD9,NCBI,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > STARD9 (gene/protein),disease > effect/phenotype > gene/protein,phenotype present > associated with,2,2
Batten,3e3de01f256fa4c0,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,5158,gene/protein,PDE6B,NCBI,infantile neuronal ceroid lipofuscinosis (disease) > severe early-childhood-onset retinal dystrophy (disease) > PDE6B (gene/protein),disease > disease > gene/protein,phenotype present > associated with,2,1
Batten,729f0ab41c78f857,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,5145,gene/protein,PDE6A,NCBI,infantile neuronal ceroid lipofuscinosis (disease) > severe early-childhood-onset retinal dystrophy (disease) > PDE6A (gene/protein),disease > disease > gene/protein,phenotype present > associated with,2,1
Batten,3fb5771feb104f59,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,5244,gene/protein,ABCB4,NCBI,infantile neuronal ceroid lipofuscinosis (disease) > severe early-childhood-onset retinal dystrophy (disease) > ABCB4 (gene/protein),disease > disease > gene/protein,phenotype present > associated with,2,1
Batten,47b41b63266545f4,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,23418,gene/protein,CRB1,NCBI,infantile neuronal ceroid lipofuscinosis (disease) > severe early-childhood-onset retinal dystrophy (disease) > CRB1 (gene/protein),disease > disease > gene/protein,phenotype present > associated with,2,1
Batten,950390cb1362c9c0,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,DB00593,drug,Ethosuximide,DrugBank,infantile neuronal ceroid lipofuscinosis (disease) > neuronal ceroid lipofuscinosis (disease) > Ethosuximide (drug),disease > disease > drug,parent-child > indication,2,1
Batten,bf2805c0631abfb5,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,DB13173,drug,Cerliponase alfa,DrugBank,infantile neuronal ceroid lipofuscinosis (disease) > neuronal ceroid lipofuscinosis (disease) > Cerliponase alfa (drug),disease > disease > drug,parent-child > indication,2,1
Batten,14b922d6453fab89,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,5027,disease,epilepsy,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > neuronal ceroid lipofuscinosis (disease) > epilepsy (disease),disease > disease > disease,parent-child > phenotype present,2,1
Batten,9ab6881f21c87b94,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,19975,disease,pellagra,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > pellagra (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,b46da3a57586985d,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,11552_10897_10943_8414_5090_13498_33312_100182_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506_14092_800358,disease,schizophrenia,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > schizophrenia (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,5c47e7126e16f8b0,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,14181_27694_11632_12945_13891_11196_8780_13264_13715_12790_11951_10459_14531_14223_7103_12077_11691_957538_12753_11223_4976_11952,disease,amyotrophic lateral sclerosis,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > amyotrophic lateral sclerosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,2ea15b74a0e0db1c,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,14181_27694_11632_12945_13891_11196_8780_13264_13715_12790_11951_10459_14531_14223_7103_12077_11691_957538_12753_11223_4976_11952,disease,amyotrophic lateral sclerosis,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > amyotrophic lateral sclerosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,b2433330ed2e8182,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,850097_5538_20640_1011713,disease,autoimmune encephalitis,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > neuronal ceroid lipofuscinosis (disease) > autoimmune encephalitis (disease),disease > disease > disease,parent-child > parent-child,2,1
Batten,d472d5e61b0cfbe6,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,12321_7088_7089_11513_11194_11913_12153_11743_4975_1011443_1011461_14265_100295_10422_11401_11561_11647_11777_12344_12609_12630_12631_14036_14316_1011460_1011462_1011463_1012917_1012926_1012927_1012928_1012929_1012938_1012949_1012950_1012951,disease,Alzheimer disease,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > Alzheimer disease (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,54cf613dbdc71573,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,30602_5945_1797_5972,disease,Niemann-Pick disease type C,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > Niemann-Pick disease type C (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,2
Batten,c99c5ae74a9fe353,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,30602_5945_1797_5972,disease,Niemann-Pick disease type C,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > Niemann-Pick disease type C (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,2
Batten,adf21aec1ed3d015,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,30602_5945_1797_5972,disease,Niemann-Pick disease type C,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > inborn errors of metabolism (disease) > Niemann-Pick disease type C (disease),disease > disease > disease,parent-child > parent-child,2,1
Batten,dfb44d67a2757f33,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,19123_17362_6322_5749_21121_18778_21605_2783_17613,disease,eosinophilic pneumonia,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > eosinophilic pneumonia (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,67de9559ef75a3b9,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,7959_1011832_1011923_6876_1010131_6596,disease,medulloblastoma,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > medulloblastoma (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,09b884ca31623202,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,19600,disease,xeroderma pigmentosum,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > xeroderma pigmentosum (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,e3cbe9463aaf9a1a,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,11873_9757_9756_11871_18982_1982_20384_1010873,disease,"Niemann-Pick disease,",MONDO_grouped,"infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > Niemann-Pick disease, (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,10ec746983057f9f,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,16543,disease,hyperphenylalaninemia due to tetrahydrobiopterin deficiency,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > hyperphenylalaninemia due to tetrahydrobiopterin deficiency (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,a97570f2652ee67a,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,11370_10819_19353_1011282,disease,Stargardt disease,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > severe early-childhood-onset retinal dystrophy (disease) > Stargardt disease (disease),disease > disease > disease,phenotype present > parent-child,2,1
Batten,0949b4108dffb45d,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,16642_5657_16430,disease,aspergillosis,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > aspergillosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,03a0e68e623e1e4f,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,7078_12911_12912_8749_11301_19992_16785_3504_1220,disease,hypoparathyroidism,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > hypoparathyroidism (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,39391adb0cec4b50,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,32786_14143_30679_8104_12690_13186_14691_33669_14693_32839_11531_12547_13379_12371_18997_7893_20297,disease,Noonan syndrome,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > Noonan syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,eaaf19ed6b847655,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,18544,disease,adrenoleukodystrophy,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > adrenoleukodystrophy (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,91326b9666dd504c,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,18544,disease,adrenoleukodystrophy,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > adrenoleukodystrophy (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,749770079fd93452,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,8948,disease,cerebrotendinous xanthomatosis,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > cerebrotendinous xanthomatosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,a12ce2ad69e4d5c8,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,11916_11569_10877_10699_13959_7308_7309_700338_14736_14836_12096_11085_10551_11633_14012_7307_14060_13212_10550_9417_10949_11894_11534_11527_11890_13644_11475_11066_14208_11901_7311_11902_11113_8388_11903_10689_14117_12250_8961_11687_12640_13753_12231_11889_14511_11570_14726_11091_7790_14733_14566_10995_14866_14735_14665_19011_18993_15626_18995_18994_16869_16454_3959_3962_44640,disease,Charcot-Marie-Tooth disease,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > Charcot-Marie-Tooth disease (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,8a09abc946943221,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,6277,disease,lung lymphangioleiomyomatosis,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > lung lymphangioleiomyomatosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,c75d498044951ccc,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,18416_18423_14975_14827_18417_18418_18419_18421_18422_19102_5_6840_16226_18420,disease,complex spastic paraplegia,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > complex spastic paraplegia (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,6598226f9eb52eb8,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,9658_11093_9662_9656_9657_9661_30524_9659_9655_10674_9660_18937_18938_1586_19249_16315_16316_17171_17172,disease,mucopolysaccharidosis,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > mucopolysaccharidosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,66429fe9b4d22adf,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,9658_11093_9662_9656_9657_9661_30524_9659_9655_10674_9660_18937_18938_1586_19249_16315_16316_17171_17172,disease,mucopolysaccharidosis,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Retinal degeneration (effect/phenotype) > mucopolysaccharidosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,95df79cef78867ac,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,9658_11093_9662_9656_9657_9661_30524_9659_9655_10674_9660_18937_18938_1586_19249_16315_16316_17171_17172,disease,mucopolysaccharidosis,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > mucopolysaccharidosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,9371426d6fae8d29,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,30815_8892_31040_30800_30360_30810_30503_14381_14884_30505_11214_11156_15762_975807,disease,"cholestasis, progressive familial intrahepatic",MONDO_grouped,"infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > cholestasis, progressive familial intrahepatic (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,02b16f5e939e5c66,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,13291_13587_9868_9288_12693_10392_9295_13047_13091_13046_9293_9216_10598_9291_9287_9865_10362_9292_9294_9290_12747_2413_20693_17694_16527_6938_23258_700291_514_1011419_18485_17697_17698_17700_17695_17696_17699_17701_100439_800302_1010698_1010699_1010703_1010704_1010717_1010849_1010850_1010851_1010852_1010853_1011518_1012605_1012606_1012607,disease,glycogen storage disease,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > glycogen storage disease (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,3ffb6753f53708f7,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,23659_14942_14328_100079_32678_14593_14150_33361_33363_30727_14505_957780_13389_32858_859314_31021_12812_14868_32663_20631_54845_25353_13387_13388_33372_32813_14607_10632_33371_33368_13801_14533_958331_32710_14933_32598_30957_20632_14859_33373_30856_32808_31052_14392_958330_14371_14377_15002_33369_859327_33374_14916_14895_14625_10246_957248_29138_859325_14598_30268_32918_12245_14917_30881_31055_10396_970945_33370_32725_14199_14921_968946_32895_15025_33365_20630_14595_14201_14133_34106_32752_32822_32812_10472_15000_13989_30072_30059_957812_30472_14949_14647_10375_30473_33367_31028_13056_30054_33362_30695_30453_14719_32768_32657_13277_14003_33366_14360_14718_33364_14947_26771_14477_32880_100620_1060177,disease,developmental and epileptic encephalopathy,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Retinal degeneration (effect/phenotype) > developmental and epileptic encephalopathy (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,509d1d0e8a1e6b5c,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,23659_14942_14328_100079_32678_14593_14150_33361_33363_30727_14505_957780_13389_32858_859314_31021_12812_14868_32663_20631_54845_25353_13387_13388_33372_32813_14607_10632_33371_33368_13801_14533_958331_32710_14933_32598_30957_20632_14859_33373_30856_32808_31052_14392_958330_14371_14377_15002_33369_859327_33374_14916_14895_14625_10246_957248_29138_859325_14598_30268_32918_12245_14917_30881_31055_10396_970945_33370_32725_14199_14921_968946_32895_15025_33365_20630_14595_14201_14133_34106_32752_32822_32812_10472_15000_13989_30072_30059_957812_30472_14949_14647_10375_30473_33367_31028_13056_30054_33362_30695_30453_14719_32768_32657_13277_14003_33366_14360_14718_33364_14947_26771_14477_32880_100620_1060177,disease,developmental and epileptic encephalopathy,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Cognitive impairment (effect/phenotype) > developmental and epileptic encephalopathy (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,b7e689ee8c3af4f4,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,14063_14496_14364_14194_32909_7415_14066_14065_14356_14064_859321_20811,disease,mitochondrial complex III deficiency nuclear,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > mitochondrial complex III deficiency nuclear (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,3f5950337c9826a3,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,18820,disease,recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,66bb25122ae35e56,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,8083_13866_12588_12391_11144_12188_12414_8767_8769_10830_14147_10378_9744_9745_16295_1011570_1011571_1011578_1011577_1011568_1011430_1010879_1010880_1010881_1010885_1010886_1010887_1010888_1010889_1010890_1010891_1010892_1010893_1010894_1010899_1010900_1010901_1010903_1011569_1011572_1011573_1011574_1011575_1011576_1012707,disease,neuronal ceroid lipofuscinosis,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > neuronal ceroid lipofuscinosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,c4250e3471fafce7,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,12444_13674_24457_54764_54763_14290_10476_958012_18307,disease,neurodegeneration with brain iron accumulation,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > neurodegeneration with brain iron accumulation (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,517a84ed872fdbe7,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,859361,disease,neurodevelopmental disorder with dysmorphic facies and ischiopubic hypoplasia,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > neurodevelopmental disorder with dysmorphic facies and ischiopubic hypoplasia (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,76eb6cb81234cb8d,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,13969_14684_14728_13977_14547_14397_14525_12510_13986_13987_14190_13306_12534_14398_14636_13811_14856_13570,disease,combined oxidative phosphorylation defect,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > combined oxidative phosphorylation defect (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,fe82624658c5637d,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,12554_8955_12553_14696,disease,cerebrooculofacioskeletal syndrome,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > cerebrooculofacioskeletal syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,25e6402cfe39943c,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,20715,disease,"multiple system atrophy 1, susceptibility to",MONDO,"infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > multiple system atrophy 1, susceptibility to (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,6c0ba53e767eba6a,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,859178,disease,"developmental delay, impaired speech, and behavioral abnormalities",MONDO,"infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > developmental delay, impaired speech, and behavioral abnormalities (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,edcd64e771e6c0f7,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,24557_14399_11457,disease,ataxia-telangiectasia-like disorder,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > ataxia-telangiectasia-like disorder (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,781db6a3767e9e74,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,957541,disease,"neurodevelopmental disorder with hypotonia and speech delay, with or without seizures",MONDO,"infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > neurodevelopmental disorder with hypotonia and speech delay, with or without seizures (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,a45ddd040a4c6587,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,8000018_9319_15324_19926,disease,pantothenate kinase-associated neurodegeneration,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > pantothenate kinase-associated neurodegeneration (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,72d2c5b7e14c5611,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,18322,disease,"HSD10 disease, infantile type",MONDO,"infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > HSD10 disease, infantile type (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,2044c39a89ceda09,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,32679_859323_30020_33569_30017_33570_859228_30378_30311_14269_30006_54741_859337_33631_54742_33534_33533_30543_14775_14781_32726_32712_54654_33537_30007_30008_54677_20727_54781_957537_957992_33566_732,disease,combined oxidative phosphorylation deficiency,MONDO_grouped,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > combined oxidative phosphorylation deficiency (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,1
Batten,99b2cb8a051c8a7b,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,10100,disease,Tay-Sachs disease,MONDO,infantile neuronal ceroid lipofuscinosis (disease) > Neurodegeneration (effect/phenotype) > Tay-Sachs disease (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,2,2
Batten,1bebd6c1e209713f,2561_1011459_1011980_19261,infantile neuronal ceroid lipofuscinosis,MONDO_grouped,2,6001301,effect/phenotype,Retinal gliosis,HPO,infantile neuronal ceroid lipofuscinosis (disease) > Retinal degeneration (effect/phenotype) > Retinal gliosis (effect/phenotype),disease > effect/phenotype > effect/phenotype,phenotype present > parent-child,2,1
